,Embedding1,Embedding2,Embedding3
Data/test/7278/spoof/494510.png,-0.8058492541313171,0.2887295186519623,0.5169546604156494
Data/test/6306/live/494515.png,-0.8085229396820068,0.5032970905303955,0.3049308955669403
Data/test/6604/spoof/494524.png,-0.04263429716229439,-0.6846451759338379,0.7276285290718079
Data/test/6891/live/494525.png,-0.18984560668468475,0.7823866009712219,-0.5931524634361267
Data/test/6267/live/494526.png,-0.38032445311546326,0.815669059753418,-0.4359326660633087
Data/test/7012/spoof/494527.png,-0.41842541098594666,-0.3978363871574402,0.8164841532707214
Data/test/6677/spoof/494529.png,-0.7122461795806885,0.7018603086471558,0.00987150613218546
Data/test/6726/live/494537.png,-0.4179069995880127,0.8162174820899963,-0.39892709255218506
Data/test/6245/spoof/494538.png,0.10189256817102432,0.6502692699432373,-0.7528397440910339
Data/test/7854/spoof/494541.png,-0.7523675560951233,0.1014304980635643,0.6508877873420715
Data/test/7429/live/494542.png,-0.37210845947265625,0.8152613639831543,-0.4437163770198822
Data/test/6074/live/494545.png,-0.36908021569252014,0.815048098564148,-0.4466278553009033
Data/test/6837/live/494551.png,-0.7544008493423462,0.10663750022649765,0.6476942300796509
Data/test/5226/spoof/494552.png,-0.776537299156189,0.16964899003505707,0.6068023443222046
Data/test/6267/spoof/494555.png,-0.08428053557872772,0.7451859712600708,-0.6615093946456909
Data/test/6038/live/494556.png,-0.5173577070236206,0.8055781126022339,-0.28876447677612305
Data/test/6399/spoof/494557.png,-0.7905771136283875,0.21832990646362305,0.5721188187599182
Data/test/9680/spoof/494558.png,-0.6675394773483276,-0.07333537936210632,0.7409541010856628
Data/test/6289/spoof/494559.png,-0.36820173263549805,0.8150333762168884,-0.44737911224365234
Data/test/6135/live/494562.png,-0.7290763854980469,0.6829034686088562,0.04572064056992531
Data/test/5284/live/494568.png,-0.5292527079582214,0.8029178380966187,-0.27425259351730347
Data/test/6920/live/494569.png,0.4496789872646332,0.3649542033672333,-0.815228283405304
Data/test/6708/spoof/494570.png,-0.29182109236717224,0.8060544729232788,-0.5148948431015015
Data/test/6090/spoof/494574.png,0.7141801118850708,-0.6998158097267151,-0.014305348508059978
Data/test/5091/spoof/494577.png,-0.5684242248535156,-0.22330451011657715,0.7918516397476196
Data/test/6158/spoof/494578.png,-0.4691792130470276,0.8131060600280762,-0.34457117319107056
Data/test/5774/spoof/494581.png,-0.5110085606575012,-0.2958868145942688,0.8070448040962219
Data/test/6799/live/494582.png,-0.4116251468658447,0.8162968158721924,-0.40524592995643616
Data/test/5162/spoof/494585.png,-0.6070254445075989,-0.16957038640975952,0.7763800621032715
Data/test/5354/spoof/494586.png,-0.8164410591125488,0.4220080077648163,0.394123375415802
Data/test/6990/live/494587.png,-0.4144969582557678,0.8162664175033569,-0.40236982703208923
Data/test/5168/spoof/494589.png,-0.8058234453201294,0.2884697914123535,0.5171399116516113
Data/test/5072/spoof/494593.png,-0.8157705068588257,0.37589314579963684,0.4395711421966553
Data/test/6656/live/494594.png,-0.7178331017494202,0.6958833336830139,0.021494828164577484
Data/test/6135/live/494595.png,-0.6958603262901306,0.7178242206573486,-0.022510889917612076
Data/test/8787/live/494600.png,-0.5329207181930542,0.802033007144928,-0.2697007656097412
Data/test/9769/spoof/494603.png,-0.5854086875915527,0.7855182886123657,-0.20064294338226318
Data/test/6708/spoof/494607.png,0.2589946389198303,0.5407421588897705,-0.8003247380256653
Data/test/5914/live/494610.png,-0.8161744475364685,0.3844780921936035,0.4313186705112457
Data/test/7193/spoof/494618.png,-0.8010079860687256,0.2631427049636841,0.5377194285392761
Data/test/8630/spoof/494619.png,-0.6447784304618835,-0.11136455833911896,0.7562133073806763
Data/test/6950/spoof/494620.png,0.7572391629219055,-0.643092155456543,-0.1141112670302391
Data/test/6011/spoof/494621.png,0.6995859742164612,-0.7143926024436951,0.014927917160093784
Data/test/6657/live/494628.png,-0.6111962795257568,-0.16319972276687622,0.774470865726471
Data/test/6245/spoof/494629.png,-0.6300221085548401,-0.13476189970970154,0.7647950649261475
Data/test/5799/live/494630.png,-0.6501809358596802,0.7527541518211365,-0.10308236628770828
Data/test/6604/live/494631.png,-0.7391663193702698,0.6700128316879272,0.06867300719022751
Data/test/6284/spoof/494633.png,0.799383282661438,-0.25624701380729675,-0.543437123298645
Data/test/6329/spoof/494635.png,0.793327271938324,-0.5638860464096069,-0.22948695719242096
Data/test/6084/live/494643.png,-0.755877673625946,0.645405113697052,0.11000533401966095
Data/test/6441/spoof/494644.png,-0.5883431434631348,0.7843427658081055,-0.19661816954612732
Data/test/6323/spoof/494655.png,-0.7693076133728027,0.14670903980731964,0.6218056678771973
Data/test/6999/spoof/494658.png,-0.7561535835266113,0.11131270229816437,0.6448575258255005
Data/test/5162/spoof/494660.png,-0.6992817521095276,-0.01539467554539442,0.7146803140640259
Data/test/6787/spoof/494663.png,0.7011229991912842,-0.7129400968551636,0.01195115502923727
Data/test/7325/live/494666.png,-0.585320234298706,0.7855499386787415,-0.20077720284461975
Data/test/7170/spoof/494667.png,-0.7636705040931702,0.1315283477306366,0.6320661306381226
Data/test/9690/live/494671.png,-0.31649529933929443,-0.4935179650783539,0.8101054430007935
Data/test/7010/spoof/494672.png,-0.7751249074935913,0.16521628201007843,0.6098237037658691
Data/test/6336/spoof/494674.png,0.10867875069379807,0.6461586952209473,-0.7554256916046143
Data/test/10157/live/494677.png,-0.7920374870300293,0.22355984151363373,0.5680648684501648
Data/test/6708/spoof/494678.png,-0.15665046870708466,0.7720066905021667,-0.6160084009170532
Data/test/6857/spoof/494681.png,-0.8048928380012512,0.2832796573638916,0.5214405655860901
Data/test/6441/spoof/494686.png,-0.6211744546890259,0.7694160342216492,-0.14879930019378662
Data/test/6029/live/494687.png,-0.7342211008071899,0.676488995552063,0.057289883494377136
Data/test/6886/spoof/494688.png,0.7213180065155029,-0.02969396486878395,-0.691967248916626
Data/test/6617/spoof/494692.png,-0.7078412771224976,0.7063708901405334,0.0009887253399938345
Data/test/6655/live/494697.png,-0.6050764322280884,0.7772213220596313,-0.1726544201374054
Data/test/9735/spoof/494699.png,-0.24328096210956573,-0.5531594157218933,0.7967615127563477
Data/test/6229/spoof/494700.png,-0.07891414314508438,0.7428799867630005,-0.6647570729255676
Data/test/6964/spoof/494703.png,-0.7348695397377014,0.6756721138954163,0.058599136769771576
Data/test/6959/spoof/494704.png,-0.6695346236228943,0.7394397258758545,-0.07037288695573807
Data/test/7010/spoof/494710.png,0.8100984692573547,-0.4934585690498352,-0.3166055977344513
Data/test/6920/spoof/494711.png,0.7921012043952942,-0.2251795381307602,-0.5673357248306274
Data/test/6047/spoof/494712.png,0.32384684681892395,0.48669305443763733,-0.8113280534744263
Data/test/5614/live/494713.png,-0.55985426902771,0.7945032715797424,-0.23521865904331207
Data/test/6084/spoof/494714.png,0.8163324594497681,-0.4189750850200653,-0.3975692391395569
Data/test/7012/spoof/494716.png,0.6511960029602051,-0.7521472573280334,0.10108545422554016
Data/test/6370/live/494717.png,-0.7014075517654419,0.712663471698761,-0.011758718639612198
Data/test/6434/live/494719.png,-0.7778375148773193,0.173817440867424,0.603950560092926
Data/test/5663/spoof/494724.png,-0.7730832099914551,0.15907202661037445,0.6140345335006714
Data/test/7816/live/494725.png,-0.5112391710281372,0.806805431842804,-0.29614096879959106
Data/test/6919/spoof/494728.png,-0.33620965480804443,0.812228798866272,-0.47670480608940125
Data/test/6992/spoof/494732.png,-0.592784583568573,0.7825612425804138,-0.19027462601661682
Data/test/6794/spoof/494734.png,0.2668260633945465,0.5344029664993286,-0.802008330821991
Data/test/7859/live/494735.png,-0.5700177550315857,0.7911424040794373,-0.22175094485282898
Data/test/6424/live/494737.png,-0.18244516849517822,0.7801880836486816,-0.5983479022979736
Data/test/10102/spoof/494739.png,-0.8146641850471497,0.35896560549736023,0.4554843306541443
Data/test/5035/spoof/494740.png,-0.8065659403800964,0.5136058330535889,0.2926780879497528
Data/test/6809/spoof/494742.png,-0.7075062394142151,0.000818153319414705,0.7067065834999084
Data/test/5158/spoof/494743.png,-0.7144916653633118,0.014946247451007366,0.6994842886924744
Data/test/6813/spoof/494747.png,-0.7873790264129639,0.20644645392894745,0.5808736681938171
Data/test/6178/live/494751.png,-0.24794279038906097,0.7974525094032288,-0.5500853061676025
Data/test/6638/live/494752.png,-0.5695210099220276,0.7913305163383484,-0.22235515713691711
Data/test/6074/live/494753.png,-0.5163647532463074,0.8057699799537659,-0.2900037169456482
Data/test/10047/live/494756.png,-0.73344886302948,0.677471935749054,0.055539362132549286
Data/test/7282/live/494758.png,-0.48555541038513184,0.8111104369163513,-0.3260916769504547
Data/test/6153/live/494759.png,-0.7786102294921875,0.6023972034454346,0.17573770880699158
Data/test/6868/spoof/494761.png,-0.27705302834510803,0.8034233450889587,-0.5270224213600159
Data/test/6289/spoof/494764.png,0.23288068175315857,0.5609265565872192,-0.7944356203079224
Data/test/6172/spoof/494765.png,0.15490815043449402,0.6165029406547546,-0.7719635367393494
Data/test/5072/live/494766.png,-0.5491994619369507,0.7977095246315002,-0.2490769922733307
Data/test/6708/spoof/494777.png,0.11723929643630981,0.6408358216285706,-0.758672833442688
Data/test/7325/spoof/494778.png,-0.7595171928405762,0.6393818259239197,0.1196853443980217
Data/test/6824/live/494779.png,-0.6530045866966248,0.7509289383888245,-0.0984417051076889
Data/test/5966/live/494783.png,-0.7489494681358337,0.6561570763587952,0.09237200766801834
Data/test/5260/spoof/494787.png,-0.6793954968452454,-0.05249236896634102,0.7318922877311707
Data/test/6656/live/494792.png,-0.2732687294483185,0.8026970028877258,-0.5300959944725037
Data/test/6278/spoof/494794.png,0.33615463972091675,-0.8123875260353088,0.4764730930328369
Data/test/7020/live/494795.png,-0.618107259273529,0.7709627151489258,-0.15349242091178894
Data/test/6958/spoof/494797.png,-0.5002372860908508,0.8088293075561523,-0.3091243803501129
Data/test/6267/spoof/494799.png,-0.39690712094306946,0.8161700963973999,-0.41991791129112244
Data/test/6090/live/494800.png,0.035250063985586166,0.6884754300117493,-0.7244026064872742
Data/test/5567/spoof/494803.png,-0.8026300072669983,0.2712339460849762,0.5312411785125732
Data/test/6708/spoof/494805.png,-0.18485794961452484,0.7808916568756104,-0.596687376499176
Data/test/6984/live/494806.png,-0.8162268400192261,0.3870098292827606,0.42894887924194336
Data/test/5570/spoof/494810.png,-0.7064082622528076,-0.0013722189469262958,0.7078033089637756
Data/test/6823/spoof/494814.png,-0.34221312403678894,0.8127859830856323,-0.4714541733264923
Data/test/6329/spoof/494817.png,0.816256046295166,-0.4243548512458801,-0.3919808566570282
Data/test/10102/live/494818.png,-0.5125988125801086,0.8065392971038818,-0.2945111393928528
Data/test/10007/live/494819.png,-0.7247148752212524,0.6881020665168762,0.0361095666885376
Data/test/6269/live/494820.png,0.17846854031085968,0.600387692451477,-0.7795405983924866
Data/test/7332/spoof/494822.png,-0.07800503820180893,-0.6646714210510254,0.7430525422096252
Data/test/4943/spoof/494824.png,-0.757755696773529,0.6423455476760864,0.11488530784845352
Data/test/5228/spoof/494825.png,-0.2863984704017639,-0.5188118815422058,0.8054874539375305
Data/test/7859/spoof/494826.png,-0.699760377407074,-0.014436622150242329,0.7142317295074463
Data/test/9217/spoof/494827.png,-0.8153021931648254,0.44748827815055847,0.3674732744693756
Data/test/6011/spoof/494832.png,0.7719984650611877,-0.6162663102149963,-0.15567345917224884
Data/test/6153/spoof/494836.png,-0.7096149325370789,0.005036880727857351,0.7045716047286987
Data/test/6823/spoof/494838.png,0.8123161196708679,-0.47552934288978577,-0.33766016364097595
Data/test/6745/spoof/494840.png,-0.8063538670539856,0.5147027969360352,0.2913322448730469
Data/test/6158/spoof/494845.png,-0.33854132890701294,0.812483012676239,-0.47461673617362976
Data/test/6090/spoof/494849.png,0.8047938942909241,-0.5216544270515442,-0.28316667675971985
Data/test/5294/live/494851.png,-0.7210966944694519,0.6922518610954285,0.02840728498995304
Data/test/6708/spoof/494853.png,-0.5097528100013733,0.8070788383483887,-0.2979525029659271
Data/test/5695/live/494854.png,-0.8013842105865479,0.5364360809326172,0.2646123468875885
Data/test/6153/spoof/494855.png,-0.7991825938224792,0.5448247194290161,0.2539156973361969
Data/test/6323/spoof/494859.png,0.170772522687912,-0.7768150568008423,0.6061312556266785
Data/test/7193/live/494869.png,-0.7941955327987671,0.5614727139472961,0.23238277435302734
Data/test/7439/spoof/494871.png,-0.7969326972961426,0.5526491403579712,0.2438792586326599
Data/test/6293/spoof/494873.png,0.8148020505905151,-0.36391645669937134,-0.4512898325920105
Data/test/7745/live/494875.png,-0.5575057864189148,0.7952167987823486,-0.2383643239736557
Data/test/6766/spoof/494877.png,0.36556684970855713,-0.814958393573761,0.449670672416687
Data/test/5061/live/494879.png,-0.30969399213790894,0.8088997602462769,-0.499770849943161
Data/test/6708/spoof/494883.png,0.18538539111614227,0.5955955982208252,-0.781599760055542
Data/test/6687/spoof/494885.png,-0.42024412751197815,0.8161810636520386,-0.3965393602848053
Data/test/6708/spoof/494887.png,0.7742342352867126,-0.6116381883621216,-0.16266539692878723
Data/test/6794/spoof/494889.png,0.31568190455436707,0.4939185678958893,-0.8101786375045776
Data/test/5185/spoof/494891.png,-0.7710300087928772,0.618309736251831,0.15233446657657623
Data/test/7816/spoof/494892.png,-0.8109459280967712,0.3224906623363495,0.48822781443595886
Data/test/6470/live/494893.png,-0.348208487033844,0.8134639859199524,-0.46586179733276367
Data/test/10047/live/494896.png,-0.45529696345329285,0.8144435286521912,-0.35970330238342285
Data/test/6230/live/494900.png,-0.3421595096588135,0.8128543496131897,-0.4713752567768097
Data/test/9856/spoof/494901.png,-0.8041587471961975,0.5249149799346924,0.2789137363433838
Data/test/9859/spoof/494904.png,-0.8068822622299194,0.5120668411254883,0.2944970428943634
Data/test/7729/live/494907.png,-0.2724643647670746,0.8025770783424377,-0.530691385269165
Data/test/7226/live/494909.png,-0.669102668762207,0.7397545576095581,-0.07116837054491043
Data/test/6958/spoof/494911.png,-0.5969236493110657,0.7808201909065247,-0.18439674377441406
Data/test/6747/spoof/494912.png,0.4083458185195923,-0.8166152834892273,0.40791335701942444
Data/test/7020/spoof/494916.png,-0.46524399518966675,-0.3482869565486908,0.8137838840484619
Data/test/6575/spoof/494917.png,0.7312189936637878,-0.6802475452423096,-0.05081458389759064
Data/test/4931/live/494918.png,-0.414011150598526,0.8162736296653748,-0.40285494923591614
Data/test/6056/spoof/494920.png,0.01521631795912981,-0.7143996953964233,0.6995723843574524
Data/test/6047/spoof/494922.png,-0.4145384132862091,-0.4019240736961365,0.816464900970459
Data/test/6657/spoof/494924.png,-0.7727877497673035,0.6149181723594666,0.15708182752132416
Data/test/6313/spoof/494930.png,-0.18885035812854767,-0.5934500098228455,0.7824018001556396
Data/test/6745/spoof/494932.png,0.6833512783050537,-0.7286776900291443,0.045385681092739105
Data/test/5354/live/494933.png,0.352543443441391,0.46118059754371643,-0.8142638206481934
Data/test/6158/spoof/494939.png,-0.5628980398178101,0.7935276627540588,-0.23121362924575806
Data/test/6709/live/494942.png,-0.6552174091339111,0.7494774460792542,-0.09473029524087906
Data/test/5091/spoof/494944.png,-0.7099106907844543,0.0056254668161273,0.7042692303657532
Data/test/8717/spoof/494950.png,-0.7717767953872681,0.6168312430381775,0.15453095734119415
Data/test/4973/live/494955.png,-0.3687390983104706,0.8150573968887329,-0.44689252972602844
Data/test/7459/live/494957.png,-0.7398121953010559,0.6691402792930603,0.0702073872089386
Data/test/5276/spoof/494960.png,-0.4821205139160156,-0.3294420540332794,0.8118053078651428
Data/test/6731/spoof/494961.png,-0.3985486626625061,-0.41775238513946533,0.8164814114570618
Data/test/9739/live/494964.png,-0.7763049006462097,0.6074317693710327,0.16845574975013733
Data/test/6454/spoof/494970.png,0.7667359709739685,-0.6262644529342651,-0.14109842479228973
Data/test/6047/live/494973.png,-0.729131817817688,0.682836651802063,0.04583543539047241
Data/test/5301/live/494976.png,-0.701341986656189,0.7127260565757751,-0.011874540708959103
Data/test/6677/live/494978.png,-0.5478437542915344,0.7981012463569641,-0.2508021891117096
Data/test/8822/live/494979.png,-0.3874492347240448,0.8159027099609375,-0.4291686713695526
Data/test/6187/spoof/494980.png,0.22310984134674072,0.5679631233215332,-0.7922372817993164
Data/test/5228/spoof/494981.png,-0.6349700093269348,-0.12697964906692505,0.7620296478271484
Data/test/6246/live/494984.png,-0.7583673596382141,0.11710857599973679,0.6412211060523987
Data/test/5023/spoof/494988.png,-0.8163912892341614,0.39282482862472534,0.4233129918575287
Data/test/5840/live/494992.png,-0.08955681324005127,0.7473369240760803,-0.65838223695755
Data/test/6408/spoof/494994.png,-0.7809810042381287,0.1839272379875183,0.5968579053878784
Data/test/6289/spoof/495003.png,-0.46648794412612915,-0.34696367383003235,0.8136370778083801
Data/test/6491/live/495004.png,-0.7203450798988342,0.6931024193763733,0.026683134958148003
Data/test/6313/spoof/495005.png,-0.7805822491645813,0.18257386982440948,0.5977944731712341
Data/test/6748/spoof/495006.png,0.7823559045791626,-0.5935229063034058,-0.18881145119667053
Data/test/6506/spoof/495007.png,0.7786498665809631,-0.6019060611724854,-0.1772385537624359
Data/test/6158/spoof/495008.png,-0.8046525120735168,0.5227380394935608,0.28156572580337524
Data/test/6459/spoof/495012.png,-0.5000583529472351,0.8086416721343994,-0.30990374088287354
Data/test/6827/spoof/495014.png,-0.18025730550289154,-0.599390983581543,0.7798959612846375
Data/test/6708/spoof/495015.png,0.249625563621521,0.5480690598487854,-0.7983153462409973
Data/test/6239/spoof/495016.png,-0.8140145540237427,0.4630986154079437,0.3505995273590088
Data/test/6195/spoof/495018.png,-0.7254252433776855,0.6872716546058655,0.03763020411133766
Data/test/6609/spoof/495022.png,-0.6229611039161682,0.7685007452964783,-0.1460346132516861
Data/test/10157/live/495023.png,-0.3783486485481262,0.81557697057724,-0.4378202259540558
Data/test/5128/live/495025.png,-0.550790548324585,0.7972365617752075,-0.24707013368606567
Data/test/6245/spoof/495029.png,-0.625476598739624,0.7671520113945007,-0.14232638478279114
Data/test/6221/live/495035.png,-0.5997486114501953,0.7795885801315308,-0.1803974211215973
Data/test/6827/spoof/495036.png,-0.1446840912103653,-0.6233810186386108,0.7684156894683838
Data/test/8717/spoof/495041.png,-0.7688312530517578,0.6226083636283875,0.14579911530017853
Data/test/6399/spoof/495042.png,0.42439478635787964,0.3915368318557739,-0.8164483904838562
Data/test/6294/spoof/495047.png,-0.258357435464859,0.7997220158576965,-0.5419372916221619
Data/test/6245/spoof/495051.png,-0.7821620106697083,0.5943318605422974,0.1870618760585785
Data/test/6144/spoof/495053.png,-0.700865626335144,0.7131779789924622,-0.012824062258005142
Data/test/6419/spoof/495056.png,0.7260334491729736,-0.0399332121014595,-0.6864989995956421
Data/test/9859/spoof/495061.png,-0.8132408261299133,0.3428559899330139,0.47020119428634644
Data/test/6454/spoof/495066.png,0.08044028282165527,0.6630621552467346,-0.7442297339439392
Data/test/6158/spoof/495071.png,-0.8030313849449158,0.5297957062721252,0.2728683650493622
Data/test/6421/live/495072.png,-0.30066099762916565,0.8075163960456848,-0.5074644088745117
Data/test/5260/spoof/495075.png,-0.389232873916626,-0.4267965853214264,0.8162979483604431
Data/test/6506/spoof/495077.png,0.6191379427909851,-0.7705429196357727,0.15143288671970367
Data/test/5301/live/495079.png,0.48041781783103943,0.3311532437801361,-0.8121183514595032
Data/test/9343/spoof/495084.png,-0.2885727882385254,-0.5169836282730103,0.8058868646621704
Data/test/9343/live/495086.png,-0.21965621411800385,0.7905953526496887,-0.5715855956077576
Data/test/6604/live/495089.png,-0.7408977746963501,0.6676647663116455,0.07276181876659393
Data/test/6734/live/495095.png,-0.7654202580451965,0.6289867162704468,0.13604213297367096
Data/test/6950/spoof/495103.png,-0.27478092908859253,0.8030117750167847,-0.5288359522819519
Data/test/6669/spoof/495104.png,-0.7466552257537842,0.6595398783683777,0.08667819947004318
Data/test/6158/spoof/495107.png,-0.8055614829063416,0.5188211798667908,0.28617361187934875
Data/test/5226/spoof/495110.png,-0.5373364686965942,-0.26359257102012634,0.8011170029640198
Data/test/6323/spoof/495111.png,0.6450140476226807,0.11061876267194748,-0.7561219930648804
Data/test/6284/live/495113.png,-0.11467283964157104,0.7571275234222412,-0.6431236267089844
Data/test/6937/spoof/495120.png,-0.6465027332305908,0.7550756931304932,-0.10906387865543365
Data/test/6284/spoof/495121.png,0.0035023121163249016,-0.7086604237556458,0.7055410742759705
Data/test/6604/spoof/495123.png,0.21573497354984283,-0.7896882891654968,0.5743263959884644
Data/test/6857/live/495124.png,-0.10443729907274246,0.7532299160957336,-0.6494132280349731
Data/test/8709/spoof/495132.png,-0.6804649233818054,-0.050583627074956894,0.73103266954422
Data/test/6617/spoof/495134.png,-0.7988110780715942,0.5460601449012756,0.252426415681839
Data/test/6323/spoof/495135.png,0.013288307003676891,-0.7142541408538818,0.6997602581977844
Data/test/5072/live/495136.png,-0.4999234080314636,0.8088675141334534,-0.3095318675041199
Data/test/7278/spoof/495139.png,-0.774756908416748,0.16410447657108307,0.6105909943580627
Data/test/5228/live/495140.png,-0.6719406843185425,-0.06583917886018753,0.7376726865768433
Data/test/5620/spoof/495144.png,-0.21164920926094055,-0.5769174098968506,0.7889049053192139
Data/test/9761/spoof/495147.png,-0.6280181407928467,-0.13775157928466797,0.765909731388092
Data/test/6297/spoof/495148.png,0.22397036850452423,-0.7918529510498047,0.5681602358818054
Data/test/6293/spoof/495150.png,0.5826578736305237,0.2036024034023285,-0.7868010401725769
Data/test/10077/live/495151.png,-0.8113399147987366,0.32583487033843994,0.48534438014030457
Data/test/6567/spoof/495153.png,-0.04198559373617172,-0.6850170493125916,0.72731614112854
Data/test/8709/spoof/495154.png,-0.5237149000167847,-0.28048744797706604,0.8043938875198364
Data/test/5478/live/495155.png,-0.7877238392829895,0.5801413059234619,0.20718897879123688
Data/test/6984/spoof/495156.png,0.8066185712814331,-0.5127162933349609,-0.29408931732177734
Data/test/7307/spoof/495159.png,-0.7832641005516052,0.19180423021316528,0.5913615822792053
Data/test/7087/live/495162.png,0.2459326982498169,0.5509610176086426,-0.7974704504013062
Data/test/6153/spoof/495164.png,-0.797355592250824,0.2460753172636032,0.5510634183883667
Data/test/9875/spoof/495166.png,-0.7398999929428101,0.07064447551965714,0.6689973473548889
Data/test/6657/live/495167.png,-0.6327564716339111,0.7631974816322327,-0.1309531033039093
Data/test/6843/spoof/495171.png,-0.7236654758453369,0.03435114398598671,0.6892955303192139
Data/test/6030/live/495177.png,-0.16309194266796112,0.7741476893424988,-0.6116341352462769
Data/test/6313/spoof/495179.png,-0.18472319841384888,-0.5963637232780457,0.7811707258224487
Data/test/7084/spoof/495185.png,-0.7593877911567688,0.11963826417922974,0.6395443081855774
Data/test/7334/spoof/495186.png,-0.5811945796012878,-0.20593492686748505,0.7872761487960815
Data/test/6472/live/495187.png,-0.2016967386007309,0.7857507467269897,-0.5847342610359192
Data/test/6245/spoof/495188.png,-0.4637937545776367,0.8136425018310547,-0.35054436326026917
Data/test/7192/spoof/495189.png,-0.8069798946380615,0.5117215514183044,0.2948296368122101
Data/test/6074/spoof/495190.png,0.46191081404685974,-0.8139396905899048,0.3523360788822174
Data/test/5100/spoof/495194.png,-0.7808499932289124,0.18358515202999115,0.597134530544281
Data/test/5128/spoof/495196.png,0.49337297677993774,-0.8100154399871826,0.3169511556625366
Data/test/8786/live/495197.png,-0.44525307416915894,0.8151604533195496,-0.3704904317855835
Data/test/6813/spoof/495198.png,-0.7871267199516296,0.5817253589630127,0.2050052285194397
Data/test/6153/spoof/495199.png,-0.6820890307426453,-0.04766159877181053,0.7297142744064331
Data/test/8188/live/495202.png,-0.49783840775489807,0.8092344999313354,-0.31192389130592346
Data/test/6399/spoof/495207.png,-0.04207301139831543,0.726365864276886,-0.6860193014144897
Data/test/6752/live/495210.png,-0.6172735095024109,0.7714015245437622,-0.15463845431804657
Data/test/6709/spoof/495212.png,0.7902377843856812,-0.21766860783100128,-0.5728391408920288
Data/test/6459/spoof/495214.png,0.17989632487297058,0.599345326423645,-0.7800143361091614
Data/test/5567/live/495215.png,-0.6380800604820251,0.7601452469825745,-0.12260912358760834
Data/test/6248/spoof/495216.png,0.5062586665153503,0.30130118131637573,-0.8080345392227173
Data/test/6245/spoof/495218.png,-0.72174072265625,0.6915319561958313,0.029560303315520287
Data/test/6267/spoof/495221.png,-0.22742395102977753,0.7925896048545837,-0.5657561421394348
Data/test/9713/live/495225.png,-0.7988805770874023,0.2530924677848816,0.5456501245498657
Data/test/5091/live/495227.png,-0.1664615273475647,0.7752137780189514,-0.6093718409538269
